Date;Contenu_retour;Source
26/05/2023;Encore des trains dont on ne verra pas la couleur vers Lille. Déjà que les Regio2N nous ont été retiré. Toujours vers les mêmes.;Twitter @Fdhersin
26/05/2023;"Voici la foule qui attend ; 
@xavierbertrand
 
@Fdhersin";Twitter @Fdhersin
26/05/2023;"bjr. Comme chaque jour / chaque vendredi : le K16 pour Boulogne est en attente pour les voyageurs… c’est très frustrant… surtout sur c’est toujours cette rame qui est retardée. Un peu d’info pour nous rassurer ? 
@SNCFvamtuer
 
@IDR_80";Twitter @Fdhersin
26/05/2023;"TER K16 Paris - Amiens 10h31-11h36

Franchement 
@GroupeSNCF
 c’est honteux le « service » apporté à la clientèle 
@TERHDF
 

@hautsdefrance
 
@Fdhersin";Twitter @Fdhersin
26/05/2023;À quel moment qqn s'est dit que mettre autant de carrés c'est une bonne idée, qui a envie de voyager face à des inconnus dès potron-minet ? Quand arrivent-ils sur les lignes k13 et k14?;Twitter @Fdhersin
26/05/2023;Pour l’avoir testée hier, c’est bien mieux niveau confort que les précédents TER qui ne sont vraiment pas confortables. __;Twitter @Fdhersin
28/05/2023;K70 Lille-Dunkerque de 9h39, une belle journée de week-end allongé en direction de la plage… mais la belle double rame à quai ne sera finalement qu’une simple __ Des passagers debout dès le départ de Lille, ça promet ! On espère mieux au retour.;Twitter @TERHDFusagers
29/05/2023;"ça augure de belles situations pour les 
@Paris2024
 … nous allons les aider à déposer une réclamation. C’est SCANDALEUX. Quand il s’agit d’aller contrôler les fraudeurs du quotidien que je croise tous les jours… PERSONNE … PFFF LAMENTAB’E";Twitter @Fdhersin
29/05/2023;2 australiens verbalisés dans un TER d’Orry à Paris car billet non valide (RER et non TER) alors que la demande a été expressément faite en gare d’ORRY pour savoir si cela était bien possible !!! Fier ? Quelle entreprise déshumanisée … (1/2);Twitter @Fdhersin
30/05/2023;Merci JP pour la qualité de ton travail sur le fil Twitter #TERHDF au Top pour les voyageurs du quotidien ____;Twitter #TERHDF
30/05/2023;"La ligne 
@TERHDF
 Amiens PNO est dans un état lamentable.... A tel point que les usagers connaissent avant l'annonce retards et suppressions que font 
@hautsdefrance
 et ses patrons 
@xavierbertrand
 et 
@FDhersin
 pour améliorer et 
@JeromeBodel
 tjs aussi peu locaces .....";Twitter @Fdhersin
30/05/2023;Et encore un ou une abruti (e) ce soir au passage à niveau de la sortie de gare de  Beauvais,se retrouvant  coincé(e) ,la panique  et on casse la barrière !! Résultat  7 mn de retard  pour une fois que le Beauvais  Abancourt le Tréport-Mers était au top !!;Facebook Les Usagers des TER Hauts de France
31/05/2023;"encore une journée mémorable. Le K10 a PNO de 19h04 supprimé et le C10 de 19h07 avec le report du 19h04 en compo courte plein a craquer... Il est 19h12 le train tjs a quai aucune info a bord ni en gare.
Merci pour l'organisation au poil...on sent l'expertise 
@FDhersin";Twitter @Fdhersin
31/05/2023;Merci à la régulation de train de privilégier le train de marchandises douai Valenciennes par rapport aux usagers;Facebook Groupe des usagers en colère des ter des hauts de France
01/06/2023;"Info pour les abonnés #TER :
Si vous ne pouvez pas renouveler actuellement votre abonnement TER, ne vous inquiétez pas. Il y a un pb informatique en ce moment et les équipes #SNCF sont au courant.
En cas de doute, signalez-vous au chef de bord dès votre accès au #train.
#TERHdF";Twitter #TERHDF
01/06/2023;"C bien de mettre les nouvelles rames sur la ligne Amiens Paris mais faudrait mettre le même nombre de places !! Car là beaucoup sont debout !! 
@TERHDF
 
@SNCFvamtuer
 
@Fdhersin";Twitter @Fdhersin
01/06/2023;Attention plusieurs voyageurs rester à quai ce matin au passage à Aulnoye pensant voir arriver un corail !;Facebook Les Usagers des TER Hauts de France
06/06/2023;Bonjour, je prends le train et je n'ai de cesse de remarquer que le contrôleur est maître à bord, décidant soit de mettre une amende pour défaut de titre, soit de faire payer un ticket aux personnes qui ne se sont pas présentées, soit de ne rien faire payer malgré l'absence de titre de transport. La loi est la même pour tous, non ? Et si on me parle de discernement, cela signifie que tous les passagers d'un train sont logés à la même enseigne. Si une personne ne paye pas d'amende ou autre, inutile de continuer le contrôle.;Facebook Les Usagers des TER Hauts de France
06/06/2023;C'est à la tête du client , je signale un bug sur l'appli, je ne peux pas prendre mon ticket -50% je dois le payer plein pot , mon voisin est sans titre et sans pièce d'identité, pas d'amende ! Pourquoi cette différence de traitement ?;Facebook Les Usagers des TER Hauts de France
06/06/2023;Il faut faire remonter ce genre de comportement à la région;Facebook Les Usagers des TER Hauts de France
06/06/2023;C’est comme pour les place de parking pour personne à mobilité réduite. Si tu veux en bénéficier alors prend également l’handicap qui l’accompagne. Si vous souhaitez circuler sans titre de transport sans être inquiété alors vivez dans la rue sans pièce d’identité ou soyez agressif, skyzophrene ou au RSA et interdit bancaire encore que sais-je encore. La procédure est simple, le traitement est le même pour tous mais l’ intégrité physique et psychique des chefs de bord passe en premier.;Facebook Les Usagers des TER Hauts de France
06/06/2023;"Le traitement humain d'un controleur peut-il s'apparenter à manque d'inéquité ?
Vous avez 4 heures";Facebook Les Usagers des TER Hauts de France
06/06/2023;Malheureusement c’est comme partout.. j’ai déjà vu les scènes où avec le meme argument l’un prend l’amende l’autre non.. c’est à la tête.. __;Facebook Les Usagers des TER Hauts de France
06/06/2023;Ça dépend pas du contrôleurs, ça dépends surtout si t'es brune aux yeux bleus ou chauve _______;Facebook Les Usagers des TER Hauts de France
07/06/2023;Traverser les flammes de quel incendie ? Lens-Lille par Libercourt ne traverse pas du tout Douai. D'où mon incompréhension. Pourquoi les faire circuler sur un itinéraire bis et mettre des milliers de personnes en galère si le trajet normal est sans incident ?;Twitter @Fdhersin
07/06/2023;Ça fait un an que je prends la ligne Lille-Douai et je te vois te plaindre à chaque irrégularité... qu'est-ce qu'ils y peuvent l'équipe TER qu'il y ait eu un incendie ? Tu aurais préféré que ton train passe dans les flammes ? À part te défouler éventuellement, ça va rien changer;Twitter @Fdhersin
07/06/2023;"Coucou 
@TERHDF
, comment j'explique maintenant à mon chef que le train Lens-Lille ne passant pas par Douai a été supprimé à cause d'un incendie à Douai sans passer pour un tire-au-flanc ? Cc 
@Fdhersin";Twitter @Fdhersin
07/06/2023;"K70 de 16h12 Dunkerque Lille : 1h de retard sans aucun arrêt à Hazebrouck 
K70 de 17h12 Dunkerque Lille : 30 min de retard 
A y est... Un rayon de soleil et la SNCF est partie a la pêche aux moules.
Ras le cul !!!! On veut rentrer chez nous";Facebook Groupe des usagers en colère des ter des hauts de France
08/06/2023;"Bonjour. Est ce réparé depuis ce matin? Tous les trains affichent entre 20 mn et 1h de retard. C'est le sauna dans les v2n. Vous avez prévu de l'eau pour les usagers? 
@SNCFvamtuer
 
@Fdhersin";Twitter @Fdhersin
08/06/2023;"Train retiré pour un autre trajet, train direct qui ne s'arrêtent pas alors qu'il est 30 minutes en retard. Sommes-nous des sous-clients 
@TERHDF
 à Libercourt, 
@FDhersin
 ?";Twitter @Fdhersin
08/06/2023;"Retard ou annulation vendredi soir, lundi soir, mercredi matin, mercredi soir, jeudi matin pour les lignes C40 et C41. Il est agréable à encaisser mon abonnement 
@TERHDF
 ? Je vais pouvoir aller travailler quand sans perdre des heures ?
@SNCFVoyageurs
 
@FDhersin
 
@hautsdefrance";Twitter @Fdhersin
08/06/2023;"Paris Beauvais la situation est inadmissible ! Je suis arrivée à Gare du Nord à 17h15 j’ai vu que le 17h37 était supprimé puis reporté sur le 18h07 ensuite on nous dit (sur l’application sncf Connecte et sur l’affichage en gare) que le trajet est modifié qu’on fait un arrêt à persan et ensuite direct beauvais pour reprendre un train est revenir en arrière pour nous rendre à bornel chambly Meru … …finalement non pas de modification de parcours le train fera ttes les gares, le train ne part plus à 18h07 mais 18h22, le train arrive voie 16 le quai est noir de monde et le train court !!! les gens se bousculent et s’entassent du mieux qu’ils peuvent même si certain ont du mal à avancer dans les couloirs. Des gens n’ont pas pu monter et on du attendre le suivant. (Suivant à 19h07 qui a été reporté à 19h37).
18h30 nous n’avons aucune information et sommes tjr à quai, dans le train des gens disent que le conducteur fait des annonces mais personne n’entends, 18h45 nous partons enfin… nous roulons vite très vite et je constate que le paysage n’est pas comme d’habitude je n’arrive pas à savoir où je suis …quand soudain le conducteur fait une annonce audible pour tous en disant que nous allons à Creil pour ensuite aller à persan !!!!
Je n’ai plus les mots l’organisation et les informations c’est vraiment lamentable !";Facebook Les Usagers des TER Hauts de France
09/06/2023;"HELP - 
@TERHDF
 
@SNCFVoyageurs
 notre Ter pour Beauvais est très en retard

Est ce que la correspondance pour Le Tréport va nous attendre ?

Aucun contrôleur dans le train pour aider vos clients...

Vous êtes ma seule chance.
Merci pour votre réponse rapide __

#terhdf #beauvais";Twitter #TERHDF
09/06/2023;"incompétence, aucune organisation,  un réseau ferroviaire et des trains complètement laissé à la ramasse 
@FDhersin
  
@Francois_Ruffin";Twitter @Fdhersin
09/06/2023;"donc on va passer la nuit ici? des gens ont réussi à sortir du train est à sauter des barrières. vous êtes lamentables  
@FDhersin
 pas merci à tous les politiciens qui on laissé le rail et le ter se dégrader";Twitter @Fdhersin
09/06/2023;Donc 2 h pour décider cela mais putain c est vraiment un délire le temps de décision dans cette boîte;Twitter @Fdhersin
09/06/2023;bonsoir une gestion calamiteuse après encore un énième incident à la gare ou aucun train ne part alors que reprise des circulations. Aucune distribution d eau effectué en gare également... l nfo est mauvaise personne ne sais rien ya qqun qui décide de qqch à la sncf ?;Twitter @Fdhersin
09/06/2023;bravo les gars !! C’est n’importe quoi à Gare du Nord … pas une goute d’eau, pas une personne de chez vous, aucune alternative, des annonces merdiques …. Bande de nazes ! ;Twitter @Fdhersin
09/06/2023;Deuxième fois cette semaine. Le 19h15 est parti à 21h10;Facebook Groupe des usagers en colère des ter des hauts de France
09/06/2023;"Hésite pas à les bombarder de réclamation...
La sncf doit comprendre que les usagers ont pas à subir les retards réguliers....
On paye donc on doit avoir un service de qualité en retour";Facebook Groupe des usagers en colère des ter des hauts de France
09/06/2023;Les retards c est très pénible, mais ma fille a eu trop souvent ses trains annulés calais Boulogne ou Boulogne calais, il a fallu quitter le travail pour la conduire ou aller la chercher quand c'était possible, sinon elle ratait les cours…;Facebook Groupe des usagers en colère des ter des hauts de France
09/06/2023;Très durs.ces voyages ..triste vendredi;Facebook Groupe des usagers en colère des ter des hauts de France
09/06/2023;Moi 3h retard vendredi et samedi 1h;Facebook Groupe des usagers en colère des ter des hauts de France
09/06/2023;"K70 Lille  Hazebrouck Dunkerque de 7h12 : 10 min de retard !!!
Après le retard au retour il y a 2 jours on a le droit au retard à l'aller.
La SNCF subventionnée par mes impôts : pire société de transport";Facebook Groupe des usagers en colère des ter des hauts de France
10/06/2023;"À quand des gares totalement inclusives en #HDF ? 
@SNCFVoyageurs
 
@Fdhersin";Twitter @Fdhersin
10/06/2023;Dans la série espaces publics à hauteur d'enfant. Je voyage seule avec ma fille. En gare d'Amiens, pas d'ascenseur pour prendre mon TER. Je demande une solution à la SNCF. Réponse sèche : je voyage seule je dois être en capacité de descendre seule les escaliers. __ @SNCFVoyageurs;Twitter @Fdhersin
11/06/2023;Ouais ouais, l’information est sans cesse remontée, épargnez moi ce bullshit et donnez moi l’adresse du formulaire pour se faire rembourser que vous vous gardez bien d’afficher;Twitter @Fdhersin
11/06/2023;"Voilà, merci bande de grosses merdes, pas pu monter dans le train, à quai comme d’autres 
@FDhersin
 
@JPFarandou";Twitter @Fdhersin
12/06/2023;7h28 Longueau/Paris K11 bondé. L’équivalent d’1/2 train debout;Twitter @TERHDFusagers
12/06/2023;"uite à 2 incendies aux abords de la voie, la circulation est interrompue sur les axes Arras <> Amiens et Arras <> Lens.
Les pompiers se rendent sur place. 
Tous les trains  arrêtés dans des gares
en cours d'autocars de substitution 
@TERHDF";Twitter @Fdhersin
12/06/2023;Bjr, en ce moment 1 direct Amiens/Pno supprimé matin et soir. Jms le mm horaire pour passer inaperçu. Conditions déplorables sur ceux circulant avec des gens debout. Les services de la sncf seraient-ils déjà en vacances officiellement ??;Twitter @Fdhersin
12/06/2023;"Une fois encore le 
@TERHDF
 de 7h21 Amiens PNO n'a pas la capacité pour transporter avec décence ses clients. Personnes debouts et assises au sol dans tous les wagons. C'est une honte de ne pas mettre le nombre adéquat de wagons Corail sur ce train !!!!!! 
@FDhersin
 
@JeromeBodel";Twitter @Fdhersin
12/06/2023;Je tenais à vous informer mon agacement ce jour sur la ligne Valenciennes douai ce matin le train 6h01 au départ de Valenciennes annuler. Ce soir le thé 19h09 retarder de 10 puis 40minutes et ventre 9 train de 19h09 2h de retard. Après il ne faut pas se plaindre que les gens se mécontent des services sncf;Facebook Groupe des usagers en colère des ter des hauts de France
12/06/2023;"Bonjour
Il n'y a plus de papier et/ou d'encre dans le distributeur de billets en gare d'Esquelbecq (gare fermée) qui doit on contacter pour cela ?
Merci";Facebook Les Usagers des TER Hauts de France
12/06/2023;Ce que je n'arrive pas à comprendre, c'est comment autant d'argent peut être investi pour un service aussi médiocre ? Paris Amiens 9h05 annulé, voici comment on voyage à 10h30. J'ai 66 ans, je suis par terre... Coincée devant des vélos... Comment a-t-on pu en arriver là ?;Facebook Les Usagers des TER Hauts de France
12/06/2023;"Bonjour,
Le train Amiens-Paris de 5h36 a dû être supprimé hier car impossible d'acheter un billet hier soir sur l'application. La SNCF m'informe dans la nuit que le train suivant, 6h23, est supprimé aussi...
Bon courage..";Facebook Les Usagers des TER Hauts de France
13/06/2023;"
Et la galère continue car cela supprime le 7h21 ! Vive la mobilité pour bosser !
@xavierbertrand
  
@TERHDFusagers
 
@FDhersin
 
@Saccagedutrain";Twitter @TERHDFusagers
14/06/2023;Bonjour, bon service la team #terhdf n'oubliez pas de vous hydrater ____;Twitter #TERHDF
14/06/2023;"Ça va encore voyager debout dans le 18h04 PNO-Amiens... C'est tous les jours en ce moment. Idem le matin quand je prends le 07:09 à St Just. Manque de rames ou de personnel cette fois ? Ça craint, impossible de travailler dans le train. 
@FDhersin
 vous êtes au courant ?";Twitter @Fdhersin
14/06/2023;"plus 5 puis suppression tacite en annoncé orale pour panne de signalisation
Vous vous moquez de qui ?
@FDhersin";Twitter @Fdhersin
14/06/2023;"Pas une semaine sans un retard au moins au double de la durée du trajet, voire la suppression après un retard indécent
@TERHDF
 5, puis 10, puis 20 mn pour une mise à quai tardive, ie le retard du conducteur, ce n'est pas la région
Cc 
@Fdhersin";Twitter @Fdhersin
14/06/2023;C'est clair que la regio2n du fait de son mauvais design perd toutes les places côté fenêtre à l'étage inférieur, faut être quand même sacrément con pour placer ce type d'excroissance au niveau des pieds sur des places si étroites;Twitter @Fdhersin
14/06/2023;tous les jours, donc, les directs sont supprimés pour des motifs fallacieux. Quelqu’un se saisit du dossier ou est-ce que les voyageurs de cette ligne n’intéressent personne? Il faut alerter la presse ou bien plus haut pour que ça bouge ?;Twitter @Fdhersin
14/06/2023;"Tous ces retards et suppressions annoncent un été compliqué sur les rails de 
@hautsdefrance
… 
@Fdhersin";Twitter @Fdhersin
14/06/2023;"Pourquoi la région HDF a sélectionné les trains REGIO2N ?
Ces rames sont catastrophiques 
Pas de place aucun confort pas de rangement bagages rien pour mettre les vêtements ….
Inadmissible de dépenser l’argent public ainsi";Twitter @Fdhersin
14/06/2023;"Nos conditions de transport sont éprouvantes TOUS LES JOURS ! vous êtes investis de quoi au fait ? On ne vous entend jamais. Descendez donc sur les quais, dans les trains … et pas à 11h30 mais aux heures d’affluence … de la com’ dans toute sa splandeur 
@TERHDF
 
@xavierbertrand";Twitter @Fdhersin
14/06/2023;"c’est quoi encore le pb à Gare du Nord ??? Les 15min de retard du 20h07 au départ de GDN sont écoulées et aucune info ??? Qu’est ce que vous êtes épuisant … 
@JeromeBodel
 
@xavierbertrand
 
@Fdhersin";Twitter @Fdhersin
14/06/2023;"20h07 de GDN avec 15 min car « conditions de départ non réunies » …. Encore et toujours on ne fout des usagers … même pas l’honnêteté d’évoquer un motif sérieux … vous faites de notre quotidien un ENFER … ou est 
@JeromeBodel
 ???????? 
@xavierbertrand
 
@FDhersin";Twitter @Fdhersin
14/06/2023;"Bonjour,
Quelqu'un peut nous expliquer ce qu'il se passe sur la ligne Lille-Dunkerque (16h40 Lille 17h14 Hazebrouck)? TOUS les soirs, il y a des ralentissements/ arrêt entre Bailleul et Hazebrouck. J'ai demandé à un contrôleur, il ne comprend pas non plus, à sa connaissance il n'y a pas de travaux. Je voudrais sérieusement comprendre pourquoi.";Facebook Les Usagers des TER Hauts de France
15/06/2023;Après le train annulé ce matin, le 7h28 Béthune arras,  ce soir train arras Béthune de 16h55 arrêté à bully ____;Facebook Les Usagers des TER Hauts de France
15/06/2023;Béthune arras de 7h28 supprimé, encore une journée qui commence mal;Facebook Les Usagers des TER Hauts de France
16/06/2023;" le 6h36 retardé de 25 minutes, partira ou pas??
@FDhersin
 
@xavierbertrand";Twitter @Fdhersin
16/06/2023;"ça déconne sec. 6h31 court, plein à craquer. 6h36 retardé de 15 minutes, sympa !!! 6h51 supprimé. Y'a un malaise. Aucun répis !
@FDhersin
 
@xavierbertrand";Twitter @Fdhersin
16/06/2023;"Le Lille Europe/Boulogne de 18h14 est parti vers 19h15. Cependant en terminus Frethun. Nous sommes orientés sur le TGV Frethun/Rang-du-Fliers de 19h54... annoncé avec un retard de 25 et désormais de 30mn.
Départ 20h26.
Arrivée à Boulogne à 20h45 au lieu de 19h15";Facebook Groupe des usagers en colère des ter des hauts de France
16/06/2023;Bonjour, je n’arrive pas à prendre un ticket sur le site SNCF…;Facebook Les Usagers des TER Hauts de France
16/06/2023;"Bonjour à tous,
Je voudrais savoir si plusieurs personnes sont dans le même cas que moi. En mars, avec les grèves, ma ligne entre Dunkerque-Arras a été très perturbée. J ai dû prendre, à de nombreuses reprises, ma voiture entre Bergues et Noeux les mines. Au vu de l impact occasionné sur cette ligne, j ai demandé un remboursement qui m a èté refusé en me renvoyant à la garantie TER (seulement 20% de dedommagement). Bon.. à peine je m y résouds que j apprends que ma ligne n est pas éligible (apparement en mars, la ligne à été assuré à plus de 87%, ce qui n est pas cohérent par rapoort à ce que j ai vécu). Je n ai pas pensé à prendre des captures d écran à chaque fois et la sncf refuse de communiquer l historique de circulation sur cette ligne. Est ce que d autres personnes sont dans le même cas que moi ? 
Merci pour vos retours";Facebook Les Usagers des TER Hauts de France
16/06/2023;"Bonjour, oui moi. Je suis dans le même cas.
Mais en prévision des grèves, j'ai pris des abonnements 10 trajets.
Par contre, je confirme ligne très très très impactée.... j'avais même mis un post sur vce groupe à ce sujet car un moment tous les trains circulaient sauf ceux de cette ligne....";Facebook Les Usagers des TER Hauts de France
16/06/2023;"Bonjour, je fais quotidiennement le trajet arras Béthune. Je confirme la répetition des suppressions et incidents sur cette ligne qui se degrade... J'ai appelé le service pour les dédommagement et comme vous, j'ai eu une réponse négative suite à la régularité des trains qui n'a pas été en dessous de 87/100...
Je suis aussi en colère quand on voit le peu de considération qu'on nous porte .. surtout quand il y a des problèmes !";Facebook Les Usagers des TER Hauts de France
16/06/2023;Je prends le 7h18 bethune Lille je fais toujours des captures d écran.... déjà pour justifier mon retard au travail…;Facebook Les Usagers des TER Hauts de France
16/06/2023;Je vous conseille de vous regrouper et de faire une lettre commune (pétitions);Facebook Les Usagers des TER Hauts de France
16/06/2023;"Bonjour.__. J effectue le mm trajet que vs. Je prend le train a bully Grenay et je descend a Bergues ""tt les jours"".J avais également demander un dédommagement pour mars (j étais en mesure de retracer l historique de tt les grèves, retards et autres désagréments car j avais tt noter).en retour j ai eut la mm réponse que vs, j étais furieuse__ils ne reconnaissent mm pas leur tort!N hésitez pas à revenir vers moi si vous souhaitez que l on mette en place un covoiturage lors des prochaines suppressions de trains, cela pourrait être intéressant car nous faisons le mm trajet__. A bientôt";Facebook Les Usagers des TER Hauts de France
16/06/2023;Bonjour il en ai de même pour moi Isbergues Arras ,alors que mon train a été annulé à x reprises !!! Pas de remboursement..... pour les perturbations rencontrées ...sur tout le mois de mars je n'ai pu prendre le train que 8 journées....après soit le matin soit le soir mon train annulé !;Facebook Les Usagers des TER Hauts de France
17/06/2023;"Bonjour à toutes et tous
Mercredi je vais être amené à prendre le train de Chambly jusqu'à GDN (ligne c17) et de GDN jusqu'à Montigny (ligne H). Je dois emmener avec moi mon oiseau (bébé) qui sera dans une petite cage ou petite boîte, ya t'il un billet ou une réglementation à prendre pour lui ? Si oui laquelle pour la ligne c17 et laquelle pour la ligne H
Merci d'avance";Facebook Les Usagers des TER Hauts de France
18/06/2023;"Mon train est supprimé, pourquoi ? Manque de matériel ? Voici une raison...
Est-ce du lard ? du cochon ?__
Non de la pure bêtise!__
_ Certains prôneront la liberté d'expression, liberté artistique et cie...
Sauf que dans l'état, cette rame TGV est inutilisable et doit partir en maintenance, eh si!
__Où est la porte ? __Les vitres ? les voyez-vous ?
Les voyageurs, ne voient plus rien non plus et d'un point de vue image de marque, on ne roule pas avec cela...
image (twitter julien chef de bord)";Facebook Les Usagers des TER Hauts de France
19/06/2023;"Mais les usagers … on en a rien à scouer !!! Pfff des beau discours en complet décalage avec la réalité des usagers du train du quotidien. 
@JeromeBodel
 
@xavierbertrand
 
@Fdhersin";Twitter @Fdhersin
19/06/2023;"Bonjour,
TER au départ de Chambly de 6h17 retardé (train court) et celui de 06h47 supprimé.
La semaine commence de la même manière  qu'en fin de semaine dernière.
Obligé de prendre la voiture : frais supplémentaires etc, etc …";Facebook Les Usagers des TER Hauts de France
19/06/2023;"Bonjour,
C'est nouveau l'intégration de ""SNCF Voyageurs"" sur les systèmes visuels et également dans les annonces ? J'avais jamais vu  et entendu encore lol
Excellente journée à tous et toutes";Facebook Les Usagers des TER Hauts de France
19/06/2023;"Paris Beauvais de 18h07 annulé cause absence imprévue d'un agent qui n'a pu être remplacé, ça peut arriver et indiquer report sur le suivant de 18h37 d'accord aussi.
Mais les arrêts du 18h07 sont eux bien là! c'est à dire pour ma part Laboissiere le Déluge. Alors pourquoi ne sont ils pas assurés sur le train suivant comme c'est parfois le cas !? 
C'est incompréhensible et rageant pour un usager habitant l'Oise, de savoir qu'un train passe devant sa propre gare sans s'y arrêter.
Mais enfin qui décide, pourquoi tous les arrêts de l'Oise ne sont-ils pas marqués systématiquement ? il y a de plus en plus de monde sur le tronçon Beauvais-Paris ....ne serait-il pas temps d'ajuster l'offre pour repartir les usagers sur toutes les gares ? Beaucoup d'usagers se rendent à Meru car le train de 07h10 au départ de Beauvais ne s' arrête pas à Laboissiere alors que c'est le train qui permet à beaucoup de monde d'arriver à Paris avant 09h00, c'est à dire à une heure correcte sur son lieu de travail !! 
Du temps de perdu, de l'argent, de l'énergie pour les usagers des petites gares qui sont de plus en plus nombreux pourtant....";Facebook Les Usagers des TER Hauts de France
19/06/2023;Ça vas certainement vous énerver mais Laboissière-le-Déluge est une halte et non une gare;Facebook Les Usagers des TER Hauts de France
19/06/2023;"Bonjour, en regardant sur l'application SNCF, les lignes C70 (Lille-Hazebrouck en toutes gares) sont supprimés cette après midi.
Le 15h53 (844123) Lille - Hazebrouck est supprimé 
Le 16h53 (844127) Lille - Hazebrouck est supprimé 
Le 16h51(844126)  Hazebrouck - Lille est supprimé
Le 17h51(844130) Hazebrouck - Lille est supprimé
Le 17h53 (844131) Lille - Hazebrouck circule et il est départ voie 14 de Lille Flandres.
Le 17h21 (844128) Hazebrouck -Lille circule.
Il est probable que le 18h19 (844133) Lille - Hazebrouck circule car il récupère le 17h21 (844128).
La circulation semble reprendre et a bien repris, les autres trains omnibus circulent normalement.
A priori cause de passage à niveau. Pas plus d'explications.";Facebook Les Usagers des TER Hauts de France
20/06/2023;"Quel dommage encore une place fenêtre où l’on voyage plié ? Quid des jambes d’après la photo. 
@TERHDFusagers
 
@TERHDF
 
@xavierbertrand
 
@Fdhersin";Twitter @TERHDFusagers
20/06/2023;Donc diminution de la robustesse sur les #TER et #ligneK et diminution du nombre de #RERB en cas de rupture d’interconnexion;Twitter @Fdhersin
20/06/2023;12 places vélos waouh quel luxe !;Twitter @Fdhersin
20/06/2023;Retard de 30 min  sur la ligne Amiens Calais. Problème de signalisation entre Abbeville et Noyelle a priori.;Facebook Les Usagers des TER Hauts de France
20/06/2023;C est pas possible...cette sncf...l annee passee en septembre j ai mis pres de 6h pour faire hesdin .dunkerque soit 90 kms...j aurai pu partir dans le sud!!!;Facebook Les Usagers des TER Hauts de France
20/06/2023;C'est une effet ça, vous avez pu remarquer si vous étiez à bord à ce moment que le train ne roulait pas vite il a dû rouler à une vitesse inférieure à 30km/h sur environ 12 km ce qui correspond environ à votre retard __;Facebook Les Usagers des TER Hauts de France
20/06/2023;"Bonjour a tous,
J'apprends que la ligne Amiens Compiègne va être sacrément diminuée durant l'été. Les nouveaux horraires me font rentrer à 19.30 au lieu de 18h et me font partir beaucoup trop tard. Pensez vous qu'il y ait une solution ?";Facebook Les Usagers des TER Hauts de France
20/06/2023;"Même souci sur la ligne Amiens St Quentin, qui me fait rentrer 1 h plus tard en raison des horaires d'été, via le mode dégradé mis en place pour permettre aux agents d'aller en vacances (et sûrement pas assez d'intérimaires pour assurer tous les remplacements).
Solutions ? Co voiturage, décaler vos horaires de travail.";Facebook Les Usagers des TER Hauts de France
20/06/2023;Comme d'habitude horaires d'été qui ne correspondent pas aux attentes des salariés sur ma ligne Amiens Calais, le soir entre Amiens et Calais c'est soit 15h50 soit 17h40 le soir adieu le train de 16h50 qui permet de rentrer chez soi à 18h en ayant le temps de récupérer ses enfants il va encore falloir trouver des solutions....;Facebook Les Usagers des TER Hauts de France
20/06/2023;de mieux en mieux, le train de 19h est en fait un car ....;Facebook Les Usagers des TER Hauts de France
20/06/2023;Si vous voulez que ça change il faut se plaindre à la région HDF et non à la SNCF;Facebook Les Usagers des TER Hauts de France
20/06/2023;"Train Amiens Paris de 6h20. Retard dû à un colis suspect à longueau.
Et des sièges pétés… dommage. Nous avons enfin des rames neuves et correctes.";Facebook Les Usagers des TER Hauts de France
20/06/2023;Attention Longueau. Le k16 Amiens 8h33 Paris une seule rame. Déja pas de place assise à Amiens.;Facebook Les Usagers des TER Hauts de France
20/06/2023;Savez-vous si la SNCF effectue des travaux aux environs de Coye-la-Forêt ? Nuit sans sommeil pour cause de bruit de moteur en continu.;Facebook Les Usagers des TER Hauts de France
20/06/2023;Bonsoir. Il y a un problème avec le site de la SNCF? Tous les départs d'Amiens du mardi 20 juin affiche la même heure de départ;Facebook Les Usagers des TER Hauts de France
21/06/2023;Il y a aussi un vrai manque de toilettes en ville et dans les lieux publics comme les gares. J'avais alerté les candidats aux régionales lors de la dernière campagne sur le sujet.;Twitter @Fdhersin
21/06/2023;"Carte bancaire trouvée ce soir sur le quai de Chantilly. 
Recherche propriétaire ou si quelqu’un le connaît. 
Merci pour lui.";Facebook Les Usagers des TER Hauts de France
22/06/2023;"encore 10 mn de retard annoncé pour un faux motif, le train mis à quai est vide
Je pressens qu'on ne va pas beaucoup voir le contrôleur qui a dû aussi attendre.
Cc 
@Fdhersin";Twitter @Fdhersin
22/06/2023;"Bonjour 
@TERHDF
 
@FDhersin
, peut-on connaitre le motif de la suppression du TER 841414 de 18h53 ?";Twitter @Fdhersin
22/06/2023;"Je paye un billet pour un train dans lequel je ne peux pas monter à Longueau, un dimanche, cause affluence, les gens sont collés aux portes. On refuse de me rembourser, sans s'excuser par ailleurs. On est à quel niveau d'indécence? 
@xavierbertrand
 
@JPFarandou
 
@FDhersin";Twitter @Fdhersin
22/06/2023;"Après plus de 2 ans de trajet Ter HDF Arras / Lille. Cette misère est finit pour moi. 
J’ai dû démissionner, le corps disait stop. 
Et n’en parlons pas du stress quotidien .. 
Sacré périple rencontré.. ce n’est pas vivable.. 
Fallait que ça se termines. 
Merci à cette page d’exister 
Vous m’avez bien aider! __";Facebook Les Usagers des TER Hauts de France
